id,gender,dob,yg,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,missing,Q1_score,Q2_score,Q3_score,Q4_score,Q5_score,Q6_score,Q7_score,Q8_score,Q9_score,Q10_score,Q11_score,Q12_score,Q13_score,Q14_score,Q15_score,Q16_score,Q17_score,Q18_score,Q19_score,Q20_score
K49eZX_8dMk9Hli4w-TLx,M,2013-01-23,5,C,A,D,B,D,B,E,C,C,D,A,D,D,B,C,B,A,A,D,A,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
KcvwZubEbnD8ZgMPBJnCj,F,2013-03-22,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,D,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
OQBAXQBp_YmngYhTbKy7C,F,2012-11-14,5,C,A,D,B,D,B,E,A,E,C,E,B,E,A,A,D,A,A,B,A,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
PKWRKbl-qZQBNav7P2WF7,F,2013-01-18,5,C,A,D,B,D,A,D,B,C,D,A,D,A,B,C,A,A,A,D,A,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
QCZvkTReGnl-_YmvFqTYx,M,2013-05-20,5,C,A,E,E,D,D,E,C,E,D,E,C,A,B,C,C,B,D,B,C,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
QtNxD29rCNj32kcM5O8kS,NA,2013-07-17,NA,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
VIvtWut1bLXrlSjUi7wNV,F,2013-05-05,5,C,A,D,B,D,B,D,D,C,D,A,D,A,B,E,C,B,A,B,C,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
YJ7bIgF921URnp_npmKYl,M,2013-06-05,5,C,A,D,B,D,E,B,A,A,D,E,B,B,D,E,D,B,E,C,E,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Ypc-zjK3GVe9791Ys7NKJ,M,2012-09-28,5,C,A,D,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
g6atPoLzD8exS8M_QIcYe,F,2012-09-02,5,C,A,C,B,D,D,B,E,E,D,A,B,D,B,D,A,A,A,NA,E,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,NA,0
kzSX34w13M_hkW8gfT-Z3,F,2012-12-25,5,C,A,D,B,D,B,A,E,B,D,A,B,A,B,B,E,A,B,C,E,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
q307slS-PRsWfV5cx2Mvf,F,2013-03-03,5,C,A,C,D,D,B,A,E,A,D,A,B,E,B,B,A,A,B,C,A,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
qSffTexSjliHWFNdPwqfH,M,2012-10-14,5,D,A,C,E,B,D,C,D,C,B,D,C,D,C,E,C,E,A,B,E,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tzqK8bV5gDc1nNmDCpOYB,M,2013-01-05,5,C,A,D,B,D,B,D,D,C,D,A,D,A,B,E,C,B,A,B,C,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
yxvEtfbO1LkHKkG-KR0Fb,M,2013-07-10,5,C,A,D,B,D,B,E,E,A,D,A,C,E,B,C,B,A,E,D,A,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1
2e8BlMaUSh_ZoajgvL7-5,F,2013-06-13,5,C,A,D,B,D,E,B,E,A,D,D,D,E,B,A,C,A,A,C,E,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0
34cs2uwuCBaEOIxl1U_53,F,2013-07-12,5,C,A,B,A,D,E,B,B,A,D,C,E,D,D,E,D,D,A,C,E,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3IXoibmpxftXCBN60CsKm,F,2013-06-03,5,C,A,C,A,D,E,A,D,A,A,C,B,E,A,B,C,D,C,A,D,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-V1fk923r4kp4if_mxSK,M,2013-06-07,5,C,A,D,A,D,E,B,A,C,E,C,B,E,A,E,B,D,B,D,NA,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,NA
J8TrPltapr4UjY6y9CNg-,M,2013-07-30,5,C,A,B,B,D,E,B,A,B,A,C,D,E,A,E,D,A,A,A,E,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
Jf8n3J0Deq-jhHiw8hGoZ,M,2013-03-23,5,C,A,C,D,D,D,D,D,E,D,A,C,A,E,A,A,A,D,B,E,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
OXsxijRBSwOEyPsbER32M,F,2013-07-05,5,C,A,C,A,D,B,A,E,D,D,A,B,D,B,B,A,D,C,B,C,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
VY3zF42GFzwjhCx7KOm99,M,2013-01-18,5,C,A,D,B,D,B,A,E,C,E,A,D,B,E,B,A,B,C,B,A,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
XDEM0ZjX5Cv2MxKrAYpT9,M,2013-07-15,5,C,A,D,D,D,D,E,E,A,D,C,B,A,A,B,C,A,A,B,A,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
_iB08A3BE74GOkHwqSM9Z,M,2012-11-15,5,C,A,C,E,D,B,D,C,A,D,D,C,A,C,B,D,C,E,B,A,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
csEbRRSvt6eZ7TAzaIgQk,F,2013-03-09,5,C,A,C,A,D,B,A,E,A,D,C,B,E,A,B,B,A,E,A,E,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
dBJTxz10uDeD3FVAZ3eGb,M,2012-09-30,5,C,A,C,A,D,E,B,C,A,B,C,D,E,A,E,C,B,A,A,E,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
eg1NQfn25SDgZ6b1Yo-qP,F,2012-10-28,5,C,A,B,B,D,B,D,E,E,E,C,B,A,C,E,D,C,A,B,D,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
g4mdbOzUcVbM3jvnc69vh,F,2013-08-28,5,C,A,D,B,D,B,B,E,A,D,A,D,E,A,B,D,A,A,B,E,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0
m5WjD2GQ1oY9Sh9tVLoa4,F,2013-04-26,5,C,A,B,B,D,E,A,E,A,D,E,B,A,D,A,C,B,A,B,C,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
o9vmHuzAe8FC-OApihCpH,M,2013-01-23,5,C,A,A,B,D,E,D,E,E,B,C,B,A,D,B,A,E,D,C,E,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xXpgV0y0XCQTByfsyV2Mv,M,2013-05-31,5,C,A,C,B,D,B,E,D,C,D,A,D,A,A,B,D,A,A,C,E,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0
-7wfJT4swKpsh8Gj3DY5G,M,2012-11-04,5,C,A,D,B,D,B,E,D,E,D,A,D,A,A,B,C,A,E,B,C,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
1VSR9VD1FCnMjXF4MbAvz,F,2013-03-01,5,C,A,D,B,D,E,B,E,C,D,A,D,A,B,D,A,B,A,B,A,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
3-YIUa_u_EhgddcSrB1-l,F,2013-06-19,5,E,E,A,D,E,E,E,E,A,A,E,B,B,E,D,B,E,D,E,E,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4lnJAOVHADc59I3-wpXiN,M,2013-06-24,5,D,A,C,E,C,B,D,E,D,C,E,C,E,C,D,A,C,B,C,E,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6EPBWPmaLmZFP7tSenNE1,M,2013-03-25,5,C,A,D,B,D,C,A,E,C,C,A,D,C,B,B,A,B,A,D,A,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
6HnoAvVJpyAyJHZTzkPg7,M,2012-10-20,5,E,C,B,C,A,B,B,E,D,E,C,C,B,B,C,A,B,C,E,A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
8C7EOfoBHYDrQrzNpJa7K,F,2013-04-03,5,C,A,D,B,D,B,B,B,E,D,A,D,E,B,A,A,D,A,C,A,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1
8W95b135CQK9B0Ks6dLNT,M,2013-03-28,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8u-uK9poM4klObFWtWjBm,F,2013-04-28,5,C,A,C,B,D,D,D,E,B,E,A,B,A,D,A,A,D,C,B,E,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
GnW0przufEcKpXML5sGiQ,M,2013-08-22,5,C,A,D,B,D,E,C,D,C,D,A,D,A,B,B,E,A,A,B,C,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0
InfBhw8-GFgHLKPBzh0-L,F,2012-10-05,5,C,A,B,B,D,B,D,B,C,D,A,D,A,B,D,A,A,A,B,A,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1
KVSudKHotPgxR9fyn7MwB,M,2013-03-13,5,C,A,D,B,D,B,B,E,C,D,A,D,A,B,E,C,A,A,D,A,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
L3mTrRTDl4VDhDMloNs6A,M,2012-12-10,5,C,A,A,C,D,C,E,A,C,A,D,E,E,C,E,C,C,B,A,A,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LLZkWVex5KDZdU2S16JyU,M,2013-04-18,5,C,A,D,B,D,E,B,A,C,D,A,D,A,B,D,A,B,A,B,E,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Mm4FqH0sbcVekNjpndeoV,M,2012-10-12,5,C,A,C,B,D,B,A,D,A,D,A,B,A,B,B,B,A,A,B,A,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1
OTs-qhlUtxNsDmpwB79ew,M,2012-12-11,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,B,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
PEMDEN_HXxONUDu9FGkmE,M,2012-12-02,5,C,A,D,B,A,C,C,E,C,E,C,E,B,D,B,E,B,E,E,D,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
QuZqcY82JXxam98rBut5P,M,2012-11-12,5,C,A,D,B,D,E,B,E,C,A,A,E,E,C,E,B,C,A,D,A,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1
UDZUHR4B9Xd3gRmKvmh0i,F,2013-06-12,5,C,A,D,B,D,B,D,E,C,D,E,B,E,B,B,A,A,A,B,E,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
XXwd2ZVE5MI4ZSiX9gcNg,F,2013-06-29,5,C,A,B,B,B,D,D,D,E,B,A,B,E,B,C,A,D,A,C,E,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
Ywm49oRVbvEye4Tyfu6TR,F,2012-11-05,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,A,A,A,A,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
aDyUoT4JxEgni0vK0PmZR,F,2012-12-25,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
aSDQPgCNsWiJ0y2mNI4jh,M,2012-11-15,5,C,A,D,B,D,E,B,C,C,D,A,C,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
az5dsCLLxk0vvNqIXNlp-,M,2013-05-13,5,C,A,D,B,D,B,B,B,C,D,A,D,E,B,B,B,D,A,B,E,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
foZnv93XKzugno28tgtzH,M,2013-03-31,5,C,A,D,B,D,B,D,D,C,B,A,B,A,B,A,A,D,A,B,A,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1
g-59dSchy2cq0UIS76lHC,F,2013-07-06,5,C,A,C,B,D,B,D,E,C,D,A,D,A,B,B,B,D,A,D,E,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0
gwJEPOZKeeAjccQWyFAcZ,M,2013-04-21,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
hvuNtin-PxggbjSj-aHsn,F,2013-05-30,5,C,A,C,B,D,B,A,E,A,B,A,D,C,A,D,B,A,E,C,E,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
mnCsuZL2yeR0RSIoF7_VS,F,2013-03-28,5,A,D,E,C,E,B,D,D,A,E,E,D,D,E,A,E,E,B,D,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
mpPLd40baUtBerDACE-qg,F,2012-10-29,5,C,A,D,B,D,E,B,C,B,D,A,D,A,B,E,C,D,A,B,E,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
n83KELTb2tPClzngFuWCE,M,2013-02-02,5,C,A,D,B,D,D,E,E,B,D,A,B,A,B,D,A,A,C,C,E,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
o_IXECT5b3Cpmgwn4TsbU,F,2013-06-29,5,C,A,D,B,D,B,C,D,C,D,D,B,E,E,A,E,B,B,B,E,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ogGxcwpAdjhm1s_1TX1tE,M,2012-10-19,5,C,A,D,B,D,B,E,D,C,D,E,B,C,B,B,A,B,A,C,A,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
qG7HLfhS36P-1yBK73g1S,M,2013-02-03,5,A,B,B,D,A,D,E,C,D,A,B,A,B,B,NA,A,A,E,C,A,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,0,1,0,0,1
sB69M48-QthEs_O64h1rm,F,2013-05-21,5,C,A,D,B,D,B,A,C,C,D,A,D,A,E,C,B,A,A,D,A,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
uEVMYXgRuC0-MJinVlGXz,F,2013-05-03,5,D,A,D,B,D,D,C,A,C,E,A,B,C,B,E,C,B,A,B,A,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
uuBf4EOlhD3DLmW9NwuyU,M,2013-02-11,5,A,D,B,D,B,B,B,C,D,D,A,D,E,B,B,B,A,A,D,E,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0
xCrL7oicPmwg9CN1FtR-x,M,2013-08-09,5,C,A,D,B,D,B,B,D,C,D,A,B,A,D,B,E,B,A,B,E,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
zZ61FeqNQaTKoWEqFuUOb,F,2012-10-20,5,C,A,D,B,D,E,B,C,C,D,A,D,E,B,E,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
zxyIvci-iH92zyvVW7kHf,F,2012-10-26,5,C,A,D,B,D,E,B,E,C,D,A,D,A,B,C,D,A,A,D,E,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
2hXaWftgHMJQZQLk9n222,M,2013-04-27,5,A,E,C,A,D,C,B,C,B,A,D,B,A,B,B,A,B,A,C,E,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
2k8hie4DQ51av9cQ4yOnl,F,2012-09-13,5,C,A,D,B,D,E,D,E,C,D,D,E,A,B,D,B,D,A,D,A,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1
4EJol9wOIfBevjabAFNHE,F,2013-04-27,5,C,A,D,B,D,E,A,C,C,D,A,C,A,E,B,A,B,A,B,A,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1
6r9_GYuD9aeRjZmyryjGG,F,2013-08-27,5,C,A,D,B,D,B,E,E,A,B,A,C,A,D,B,E,C,A,B,C,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
88yuBkD_qOYtf1rhMOpzG,M,2012-09-25,5,C,A,D,B,D,E,B,E,C,D,A,D,E,B,B,B,E,E,D,E,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0
8IY2IVERqqt66geSQ53L9,F,2013-01-11,5,C,A,D,B,D,E,B,C,C,D,A,D,E,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
BD0TJuKXxywR1X2beFc5z,F,2013-06-02,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,A,A,A,B,C,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
CecYnz4rXHVleZ8SnhSuj,F,2012-09-19,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,E,C,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
DK5byfTMYgUkr3Hi7QtzO,F,2012-10-06,5,C,A,B,B,D,B,A,B,C,D,A,D,E,B,D,A,A,A,D,A,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
Dec6MFGuSF4AAYNOGIMFQ,M,2012-12-06,5,C,B,B,D,E,E,A,E,C,D,D,D,A,B,E,B,A,E,B,E,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0
E5fft5Lvy887Au03bbs4m,M,2013-08-11,5,C,A,C,B,D,D,E,A,E,B,D,C,D,E,B,A,E,A,B,D,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDz6UcNGItmZ4yx4OQES2,M,2013-03-16,5,C,A,B,B,D,B,A,D,A,D,E,D,A,D,B,A,C,A,C,E,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
FpyLJs8Q2cwnOcXBUnZRC,F,2013-01-25,5,C,A,D,B,D,B,D,D,A,D,A,B,E,B,B,A,B,C,B,E,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
GpytRULwgKD1xrF5o92bK,M,2013-06-24,5,C,A,D,B,D,B,D,E,A,C,A,B,C,B,B,D,A,A,A,A,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
IXk9iDX0N50JBUEFgmc4H,F,2013-01-08,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,C,C,NA,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,NA,0
JoP7XggE8ZHXZsVrR6C3W,M,2013-01-13,5,C,A,D,B,D,B,D,E,C,D,A,C,A,D,B,D,A,C,B,E,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
KKF9QUorcoJmkhctp1_Qd,F,2013-01-02,5,C,A,C,B,D,D,D,E,D,D,A,C,A,E,E,A,A,C,B,A,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
LK8deDzRA_8qyz750qZ_g,F,2013-03-11,5,C,A,C,B,D,B,C,E,B,A,B,A,E,A,B,A,B,B,C,D,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MXRQ-wP2ouUOyqNlpAJE0,F,2013-07-29,5,C,A,D,B,D,E,D,C,E,D,A,D,A,B,B,E,B,E,B,A,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1
O5QYhiMUmnt-VdR-0t95Y,M,2013-04-10,5,C,A,D,B,D,E,B,E,C,D,A,D,A,B,D,A,A,A,B,A,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
Q0IPEZt0lRwYevNJJHZY4,F,2013-03-18,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,B,E,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
RVpQ7qxmb0Bz4tQ7ndNv0,M,2013-05-28,5,C,A,D,E,D,B,NA,B,C,A,C,B,A,D,E,B,C,D,C,A,1,1,1,1,0,1,0,NA,0,1,0,0,0,1,0,0,1,0,0,0,1
TkItlxj7-8kGKuveXmAHS,M,2012-11-21,5,C,B,B,B,D,B,D,E,C,D,A,B,NA,B,D,C,A,A,C,A,1,1,0,0,1,1,0,0,0,1,1,1,0,NA,1,0,0,1,1,0,1
U__q45zj0RRFr4HcByX7b,F,2013-08-30,5,C,A,D,B,D,B,D,E,C,D,A,D,D,B,C,B,A,A,E,B,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0
ViDhUN0tylgT7H3zHUj6F,M,2013-07-14,5,C,A,D,B,D,E,B,E,C,D,A,D,A,D,D,A,A,D,A,NA,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,NA
VrXAzZGP74vQhKOfIsib7,F,2012-09-16,5,C,A,D,B,D,E,B,C,C,D,A,B,A,B,B,B,A,C,D,A,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
Y9HIO3hqPJORW1HH4Zhh4,F,2013-08-13,5,C,A,D,B,D,E,A,C,C,D,A,C,A,B,A,E,E,A,D,E,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
Z1Kg4Anl-jMa_NLxV5b5A,M,2013-07-21,5,C,A,D,B,D,B,D,E,A,D,A,B,A,B,B,A,A,B,B,A,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
ZO88OxGrQMXngRX59LNOt,M,2013-05-10,5,C,A,E,B,B,B,D,B,C,C,A,C,A,E,E,A,B,A,B,A,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
_MPDzuMBkELgeC9cAHMhf,F,2013-08-09,5,C,A,D,B,D,NA,A,C,C,B,A,NA,NA,D,D,B,B,A,B,E,3,1,1,1,1,1,NA,0,1,1,0,1,NA,NA,0,0,1,0,1,0,0
_QisKHowDIBU2oncfpiM5,F,2012-12-01,5,C,A,D,B,D,E,A,C,C,D,A,D,A,B,E,A,B,A,D,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
a3YV8Mmkh8_7ygnXl8-sB,F,2013-05-13,5,C,A,D,B,D,B,A,B,A,D,A,D,A,B,A,A,A,C,D,E,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0
bt4z5cGEq5sQPCxFQ6Fqj,M,2012-10-01,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,E,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
cE_DS75jUxPqTFJ2rwNzC,F,2013-01-18,5,C,A,D,B,D,B,B,E,A,D,A,D,A,B,D,A,A,A,D,E,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0
dMOfpxbN_v5ULLUCG5urn,F,2012-10-14,5,C,A,C,B,D,E,A,E,C,D,A,B,A,D,B,B,A,C,D,A,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1
dWRrvZI9reLYU98jbdSqh,F,2013-04-15,5,C,A,B,B,D,D,D,A,A,D,A,B,E,A,E,D,B,E,B,E,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
dht5jl_wzAFwIwkAPE4qM,F,2012-12-19,5,C,A,C,B,D,B,A,C,C,D,A,D,D,B,D,E,A,A,B,E,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0
eKOY_l1Q_-askGIcK-2yC,M,2013-04-26,5,C,A,D,E,D,D,D,E,E,D,E,B,A,A,A,D,A,D,B,E,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
fEoVAhnBpvm-PP93FTUFO,F,2013-05-08,5,C,A,D,B,D,D,D,D,A,B,C,D,E,B,B,D,E,A,B,E,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
ggsctFjPVDl6VLpEPuuFm,M,2012-11-04,5,C,A,D,B,D,B,E,B,C,D,D,D,A,B,B,NA,E,B,E,E,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,NA,0,0,0,0
glKAYG5MjHWv4HMEqVwqO,F,2013-07-30,5,C,A,D,B,D,B,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hwa46wubpUr5bpV-psm0u,M,2013-07-06,5,C,D,NA,B,D,B,D,A,E,D,A,B,A,D,B,A,A,C,B,E,1,1,0,NA,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
j7TonMtm20rJAXjGSw0DU,M,2013-07-10,5,C,A,D,B,D,E,D,C,C,D,A,D,A,B,B,B,A,A,D,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
kgxzUrO2O6n5tRvjdPf4r,M,2013-03-07,5,C,A,C,B,D,B,C,E,C,A,A,B,A,C,D,A,B,A,E,A,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
klfH-uBg-ZXD47CxuM-l6,F,2013-01-13,5,C,A,D,B,D,C,A,C,C,D,A,D,A,B,B,D,A,C,D,A,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
m4C96R7NSVVPGzAG2autc,M,2012-07-18,5,C,A,B,B,D,A,D,E,C,D,A,D,A,B,D,A,A,A,B,A,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1
nEtXSOUXa95Ef5RUTu3Nu,M,2013-03-01,5,C,A,D,B,D,E,B,D,C,E,A,E,A,B,D,E,B,C,C,A,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1
oW40S5cwL0SQkYmvIYUN6,F,2012-10-27,5,C,A,D,B,D,D,A,E,C,C,A,D,E,B,C,B,A,A,D,A,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1
