id,gender,dob,yg,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,missing,Q1_score,Q2_score,Q3_score,Q4_score,Q5_score,Q6_score,Q7_score,Q8_score,Q9_score,Q10_score,Q11_score,Q12_score,Q13_score,Q14_score,Q15_score,Q16_score,Q17_score,Q18_score,Q19_score,Q20_score
kU7HaKrR3Aw3iD4brSeQJ,F,2010-09-30,7,C,A,B,B,D,B,D,B,C,D,A,D,A,B,C,A,A,A,D,E,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
kZuXBIRqYXQGZxbVh2E81,F,2010-09-25,7,C,NA,D,B,D,E,B,C,C,D,A,D,A,B,D,B,A,E,D,A,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
l8ISD1CgClHs2HMY41Ru3,M,2011-05-28,7,C,A,D,B,D,B,E,E,C,D,A,D,A,D,C,B,B,A,C,E,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0
lCiChsGlwVjg07zUh1bcJ,M,2011-06-26,7,C,A,B,B,D,B,D,B,C,D,A,D,A,D,D,A,C,A,B,A,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1
luEQYEfMX8rRxrt-Q7uiZ,M,2011-03-17,7,A,B,E,C,E,C,A,E,C,C,E,E,B,C,C,E,C,D,D,B,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
m5T1Xz5Gc8eO7tFwzmr3t,F,2010-11-10,7,C,B,D,B,D,B,D,C,C,D,A,D,D,B,E,B,A,E,B,E,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0
mElp7rnZ45v2TtA7EwD-D,M,2011-03-15,7,C,D,D,E,B,D,D,C,C,D,A,C,D,B,D,B,A,A,B,A,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1
mIhc01uY5kvGoBYZvSyzo,M,2010-12-10,7,C,A,B,B,D,B,D,B,C,D,A,D,A,B,E,A,D,C,B,A,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
mq0YmTccCksqIZitiMWRk,F,2011-05-24,7,C,A,B,E,D,D,B,E,A,D,E,B,E,B,E,D,B,A,B,A,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
n2h1ms6HFKb_yekZec0RB,F,2011-03-05,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,A,A,A,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
nNWca8RGgZfP3Hg3LHkmq,F,2011-02-19,7,C,A,D,B,D,E,A,E,C,D,A,E,A,B,E,B,D,A,D,C,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0
nUCYLIpF7wfV5IdLD4459,F,2011-03-29,7,C,B,B,B,D,B,B,C,C,D,B,D,B,B,B,E,B,D,B,E,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
o-eaYeQySHb01aZp2D6yE,M,2011-06-01,7,C,A,D,B,D,A,D,D,E,C,A,C,A,A,D,A,D,E,B,E,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
o3uCFUzwvc6ZKsdZic3kn,M,2010-12-06,7,C,A,D,B,E,D,B,B,A,D,A,D,A,A,A,C,B,B,B,E,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
ox6WARiKOPa-NE6HIdPWV,M,2010-11-18,7,C,A,B,B,D,B,A,E,E,D,A,D,A,B,B,A,B,A,C,A,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1
oxVdYyP6R2o8eelCHw2RL,M,2011-02-06,7,C,A,B,B,D,B,B,E,C,B,A,D,A,B,D,B,A,A,B,E,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
pKrtPe7GtEuKxrLBFMDXD,F,2011-02-28,7,C,A,D,B,D,B,A,C,C,D,A,D,A,D,B,A,B,A,B,E,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
pRpx4DKA4YlBuRe2asK8h,M,2010-09-29,7,C,A,B,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pfLcxS5KySJmdmn0QEiVZ,M,2011-08-28,7,C,A,B,B,A,B,D,E,E,D,A,B,E,B,A,C,A,E,C,E,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
pq0ztsRdiuoINTKr1NQjQ,F,2010-11-03,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,C,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
qR0Zsiq9kis08o5EmnErf,M,2011-04-18,7,A,A,C,B,D,B,D,E,E,C,B,B,A,B,A,A,A,A,C,A,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
qS1BHGEYTKxu2MkmcR7MI,F,2010-09-30,7,C,A,D,B,D,B,A,C,A,D,C,C,A,B,B,A,A,D,D,E,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
qUuDD3XfTqumSz8Xb8qtN,M,2010-12-15,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,A,A,E,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
qZjst_hf_AU5t_UZeHbdf,F,2011-06-03,7,C,A,D,B,D,E,B,C,C,D,A,C,A,E,A,D,D,A,B,E,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
qayNEFdj4M7Db2bF3r4FI,F,2011-04-21,7,C,A,D,B,D,E,C,C,C,D,A,D,A,B,E,B,A,B,D,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
qu1GVhFX8eCOIwVIRLP_k,F,2011-06-09,7,C,A,D,B,D,B,C,B,B,D,D,D,A,B,D,E,A,A,B,A,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1
r1NlV_-v5FGqljlLyABOR,F,2011-02-18,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,A,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
rkJ_uYyvtNzrg8R2VMnHb,M,2011-02-02,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,C,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
rm496CtBq024wZ9S3ewbE,F,2011-08-06,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,C,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
s300KC0T-oqw6r4wuABLa,F,2010-09-11,7,C,A,B,B,D,B,B,D,A,C,A,B,A,B,B,C,A,C,A,A,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
s4nZftgVVMTV1N7TgmjxC,M,2011-06-07,7,C,A,D,B,D,D,D,C,A,D,E,B,A,A,A,A,A,A,B,E,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
sPiZf3qgB2cKly-XoVlY9,M,2011-04-29,7,C,A,C,B,D,E,B,C,C,D,A,D,D,B,E,A,A,B,B,E,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
soQiG2qCTFPpkR6tR60mf,M,2011-06-04,7,NA,A,C,B,NA,B,NA,NA,NA,NA,A,D,A,B,A,B,NA,B,C,C,7,NA,1,0,1,NA,0,NA,NA,NA,NA,1,1,1,1,0,1,NA,0,0,0
sorCfLuGzJMGJEoaHy0f8,M,2011-02-19,7,C,A,D,B,D,B,A,A,B,C,C,B,A,A,A,A,A,A,C,A,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
stKznS6-MP__beXL0NEWX,M,2011-07-04,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,A,E,A,E,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
syc4CqQ3s4arh5M3ZunzG,M,2010-11-19,7,C,A,D,B,D,B,D,E,A,D,A,C,D,B,D,A,B,A,C,A,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
t5syjvVg6FduYpZwUoUv7,F,2011-06-08,7,C,A,C,B,D,B,D,E,C,D,A,C,A,E,B,D,B,C,B,A,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
t6ltdrtDCaqS1HJPqjfu9,F,2011-08-30,7,C,A,D,B,D,C,B,C,C,D,A,D,A,B,C,B,A,C,D,A,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
tM4mXM64IbWRLVgQCrJH7,M,2011-05-01,7,C,A,C,B,C,B,A,D,A,E,E,B,A,A,E,D,A,A,C,A,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
tksPC869Bj2GXm-E2u6en,M,2011-07-02,7,C,NA,B,B,D,B,A,C,C,D,A,D,A,NA,D,B,A,E,B,E,2,1,NA,0,1,1,0,0,1,1,1,1,1,1,NA,0,1,1,0,0,0
tmtqfeTj98LiuPPMp8Boq,F,2011-02-28,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tnGueYvJeAGyYF9NCF332,M,2010-09-03,7,C,B,D,B,D,B,E,E,A,D,A,D,E,B,E,B,A,C,A,D,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
tzMvwRDHLXGHdGE2TpYNK,M,2010-09-08,7,C,A,D,B,D,E,B,B,C,D,A,D,A,B,C,A,B,A,D,A,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
u-T2ayzC3xH83uR5rg4MS,M,2011-07-20,7,C,A,B,D,C,B,D,D,C,D,A,B,D,B,A,A,A,B,B,A,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
uDuDV7UFbgoM695nDlzMm,M,2011-04-16,7,C,A,D,B,D,E,C,E,D,D,A,D,A,B,E,A,A,C,C,E,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0
uJs2Rlf34zg4ERALsJGsy,F,2011-07-29,7,C,A,B,B,D,E,B,C,C,D,A,D,A,D,C,B,A,A,D,A,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
v9TadmTTcVsgQ5pDXFHMn,F,2011-04-04,7,C,A,NA,B,D,E,B,NA,C,D,NA,B,E,B,NA,A,A,A,B,E,4,1,1,NA,1,1,1,1,NA,1,1,NA,0,0,1,NA,0,1,1,0,0
vYWgtjXpsur_mJ2-c7HuM,F,2011-01-15,7,C,A,D,B,D,A,B,B,C,D,A,D,A,B,D,B,A,C,D,E,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0
vkTVSqbEIl083zT8uGhRh,M,2010-11-15,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,A,E,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
wMKxUj5XyuxM3wU-0xxPI,F,2011-08-16,7,C,NA,D,NA,D,D,D,D,B,B,C,D,B,C,B,B,B,A,NA,E,3,1,NA,1,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,0
x4FGLGtIilSiWAJDlC-_I,F,2010-10-30,7,C,A,B,B,D,B,A,E,A,D,A,D,E,B,E,B,B,A,C,A,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
xZ-VZ3qxYHuqff8qi8ZoD,F,2011-04-02,7,C,A,B,B,D,B,D,C,C,D,A,D,A,B,D,A,A,A,B,E,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0
y2tuJp-wbvbG4OSDCPx8B,F,2011-07-13,7,C,A,D,B,D,B,A,C,A,D,C,B,E,B,D,A,C,C,C,B,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
y4tQk-8fr4oD6C8qcnvQ7,M,2011-03-24,7,C,A,D,B,D,B,C,D,D,D,D,B,A,A,A,D,A,A,C,E,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
yC9G_f6FaO0s-oNyYFzFE,F,2011-03-02,7,C,A,D,B,D,E,B,A,C,D,C,D,E,B,C,B,A,E,D,C,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0
yhSttgDhM8G8uIA4oS32V,F,2011-05-31,7,C,A,NA,B,D,A,D,E,C,A,A,D,D,B,C,C,B,C,A,E,1,1,1,NA,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
zNghRXXyofhLDj7ce4Qi_,F,2011-04-08,7,C,A,D,B,D,A,B,B,C,D,A,D,A,B,D,B,A,C,D,E,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0
zRnnmG3d_lMuJiSTXap-M,F,2010-12-15,7,C,A,D,B,D,B,A,E,C,D,A,D,A,B,D,B,A,A,D,NA,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,NA
zXWWMR9ssUsk20WlMLOUH,M,2010-11-02,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,B,A,B,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
zaUnO7tAGfli1zCWpoBJF,F,2011-05-08,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
zblbAqxRl1KSHCnDi54qR,F,2010-09-14,7,C,A,D,B,D,A,D,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
--o3g85_hVcuaH7dUSdAg,F,2010-11-17,7,C,A,D,B,D,E,A,D,A,C,A,C,D,E,E,A,B,A,D,A,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
-gQp97I52grfwL6GhJnwI,M,2011-04-06,7,C,A,D,B,D,A,A,D,A,D,A,D,A,B,D,A,A,A,B,A,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1
-ohfbE3k28tLaLCMTzJOq,F,2010-12-08,7,C,A,D,B,D,E,B,B,C,D,A,D,A,B,D,A,B,A,D,E,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
-v9WvDUMyv_M_WJMA_vOq,F,2011-08-18,7,C,A,D,B,D,A,B,C,C,D,A,D,A,E,C,B,A,A,D,A,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0036C2s5XJHyA3uE9tyL4,M,2010-11-04,7,C,A,D,B,D,E,D,C,C,D,A,D,E,B,D,A,A,A,C,E,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0
0cgxpLyRAj3-fGLleYkyn,F,2011-01-27,7,C,A,A,B,D,E,D,C,C,D,A,D,A,B,E,A,B,C,B,E,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
0jgfLiDl6O6kYmoZgHaeG,M,2011-07-15,7,C,A,B,B,D,B,A,C,C,D,A,D,A,E,D,D,B,A,D,A,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
0waXs8d6N3PJ9yu6JNhG2,M,2011-06-20,7,C,A,D,B,D,B,C,E,A,D,A,B,A,B,D,D,B,A,B,E,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
135UCPI8PsT3ayuyV5-SM,F,2011-03-22,7,C,E,B,B,D,B,D,E,E,D,E,B,D,E,E,E,A,D,B,E,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15QMHTCShjCWxvyiNRFEZ,F,2011-02-07,7,C,A,D,B,D,B,D,E,C,D,A,D,E,B,B,A,D,C,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1DuO-ksAwjzwi_qR_Tj1r,F,2010-09-06,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1qeQyiUsE1Zm4I3DAz3tg,M,2010-09-27,7,C,A,D,B,D,D,D,C,C,D,A,D,A,D,E,B,A,A,B,E,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0
256jeiPWvhIDQyyZUgR9Z,M,2011-02-03,7,C,A,D,B,D,D,A,E,D,D,A,D,E,B,B,B,B,B,C,E,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
26QW_dAo3BUWR2pmM4iNH,M,2011-08-25,7,C,A,D,B,D,B,E,C,C,D,A,D,A,B,E,A,A,C,B,A,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
2Al5nb4pBPBuQW8GLSPqi,F,2010-10-27,7,C,A,D,B,D,B,B,C,C,D,A,D,A,B,A,B,A,A,B,A,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
4NprFRbz4aZDQjz4gSRKu,NA,2011-08-24,NA,C,A,D,B,D,B,A,E,A,D,A,B,A,B,A,A,A,E,C,E,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
4y9Bu2xq-bQFKsCO9CNmw,M,2010-10-12,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,D,D,B,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
4yWwOIOLIKB5miBBp5rTT,M,2010-11-17,7,C,A,D,B,D,E,A,C,C,D,A,D,A,B,D,A,B,C,B,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
5-darbKwqSRTtQzBcyNel,M,2011-01-18,7,C,A,D,B,D,E,B,E,C,C,A,D,A,B,B,A,B,A,D,A,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1
5Z1VkBmQHUnlTzHfNvsol,M,2010-09-27,7,C,A,C,B,D,A,A,B,C,D,A,D,A,B,B,B,A,A,B,E,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0
5f-aLvqvUWuo9Sp4vys_n,M,2010-12-13,7,C,A,D,B,D,B,A,E,A,D,E,B,A,B,D,A,B,E,B,A,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
5v0EY5tC3uxnIBrVyXUo_,M,2010-10-18,7,C,A,B,B,D,D,D,B,C,D,A,D,E,D,D,A,B,D,B,E,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
63IMTEYNqnq8Gzs2pAf3K,M,2010-11-17,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6LJHrHW1tAfOD7J667I79,F,2011-05-24,7,C,A,D,B,D,E,D,B,A,D,A,D,A,A,E,A,A,A,B,C,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0
6Qf2qWX4z2qPSuU9oQOJC,M,2011-07-13,7,B,A,D,B,D,D,D,E,D,D,D,D,A,D,D,D,D,D,B,C,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
6eZHYQbpSa7yz8XlkWjx5,F,2011-01-21,7,C,A,D,B,D,B,C,E,C,D,A,D,A,B,B,E,A,C,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1
6omTyCkTNriBQVxdVUVHu,M,2011-04-24,7,C,D,B,B,D,B,D,B,C,D,A,D,A,B,B,C,A,C,B,E,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
6zDP-SM6rXunXbIDL7EaR,M,2011-07-08,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,C,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
7KSXxBmqx1B_3t46tg5sv,F,2011-04-10,7,C,A,D,B,D,A,A,C,C,D,A,D,A,B,D,D,C,B,B,A,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1
7a-9m64w3_GHS5pl11POp,M,2011-05-26,7,C,A,B,B,C,B,A,C,C,A,C,B,A,B,D,D,B,A,E,B,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
7q2F9pUHvkij2ssJ63Pfe,F,2010-12-25,7,C,A,C,B,D,B,D,E,C,D,A,D,D,B,B,A,B,E,B,A,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
7q3qhJeoWsIvQKVkrxBAe,M,2010-09-21,7,C,A,D,B,D,B,A,A,C,D,A,D,A,B,D,A,D,A,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1
85uytUYG2SXv_kiJVkJNa,M,2010-09-11,7,C,A,D,B,D,E,A,E,E,B,A,B,A,B,E,A,E,B,B,E,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
87odvykCdYR7qeTO1hVvw,F,2011-08-23,7,C,A,D,B,D,B,C,D,A,D,A,D,A,B,D,E,B,C,C,E,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
9JLbcxG1_mV7k-WF8feVq,F,2011-04-22,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,B,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
9ftDEXLoN2sGFkn5Kp12V,F,2010-09-30,7,C,A,D,B,D,E,B,A,A,D,A,D,A,B,E,D,A,A,B,A,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1
9lpxcXiX3cjUMLLcF8Pr2,F,2010-12-24,7,C,A,D,B,D,E,D,C,C,D,A,C,A,B,E,A,A,D,B,C,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
9rw51-mPOAFVHooIemcvV,F,2011-03-01,7,C,A,D,B,D,E,B,E,C,D,A,D,A,B,C,B,A,C,D,A,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
9wSImG7Uv4A42Dx3i7QJF,F,2011-01-01,7,C,A,B,B,D,B,A,E,A,D,A,D,A,B,E,A,A,A,C,A,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1
A6P-eQUHKTwbsSeIQU2Jb,M,2011-02-05,7,C,A,D,B,D,E,B,C,C,D,A,C,A,B,C,B,A,A,E,A,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
AM3Fx1BLXZtcbHwpLkY1F,F,2011-07-12,7,C,A,D,B,D,E,C,C,C,D,A,D,A,B,A,B,A,A,B,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
AQWW3Cn06IVg9UkcGN0p1,F,2011-07-29,7,C,A,D,B,D,E,A,C,C,D,A,D,A,B,E,B,A,A,D,B,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
ASlGFWblUwSsHQl-yc67m,F,2011-01-13,7,C,A,D,B,D,B,D,E,C,D,A,D,A,B,D,A,B,C,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
AUH_ZmrF0LZqRvba0NRhT,F,2010-09-04,7,C,A,B,B,D,E,A,C,C,D,A,D,A,B,A,C,B,A,B,A,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
AfQhz1TK2zlRG_XbBCu69,F,2011-07-05,7,C,A,D,B,D,B,A,E,D,D,A,B,E,B,D,B,A,A,B,E,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
AxmIzMxXCAPyrcwuSFXwf,M,2011-07-14,7,C,A,D,B,D,E,A,B,C,D,A,E,E,B,D,C,A,E,C,D,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
AyiHNvKJVAA_v9157R47w,F,2010-09-19,7,C,A,D,B,D,B,D,NA,B,D,A,D,D,E,D,A,B,A,B,A,1,1,1,1,1,1,0,0,NA,0,1,1,1,0,0,0,0,0,1,0,1
BN9hFtim9ej4aSucEk9VN,F,2010-10-15,7,C,A,D,B,D,E,A,E,C,D,E,D,D,D,E,B,A,A,D,A,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
C8ooulZwEdb2cZ6MRSVVf,M,2010-11-18,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CaBFimrrRIwd1WAwfNe82,M,2011-04-27,7,C,A,D,B,D,A,D,A,A,D,A,D,A,A,D,D,D,E,D,A,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
CfudbTu9tx-Pagg0Yjcvn,M,2011-07-31,7,C,A,D,B,D,B,E,C,C,D,A,D,A,E,B,B,A,A,C,A,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1
D1xws-xl910PNR1uv2ZzO,F,2011-01-22,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,E,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
D7JRQLjmq1ltNHfq6w8lS,M,2011-06-06,7,C,A,D,B,D,E,B,B,E,D,E,A,A,B,D,E,C,A,B,A,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1
D7PV9Law2DUAcjydKkVeS,M,2010-09-11,7,C,A,D,B,D,E,D,C,C,D,A,D,D,B,B,E,A,A,B,A,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1
DS22S8s88OZbYo6sHzgX0,F,2010-11-24,7,C,A,C,B,D,B,A,E,C,D,A,D,A,B,B,A,A,A,D,A,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1
DxO1ObIhxJrI6L44_HzP1,M,2011-06-04,7,C,A,D,B,D,E,A,C,C,D,A,D,A,B,B,B,A,A,D,E,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
EWXRTVWOe7fmr8kN1USDB,F,2011-05-16,7,C,A,D,B,D,E,B,C,C,D,A,D,A,B,D,B,D,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
EWsSVZ07ucHQfkqjDZGLd,M,2011-04-27,7,C,A,D,B,D,B,D,A,E,D,E,B,A,E,E,D,A,D,B,A,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FBB0-7B1uv2RzNnf-IIzm,F,2011-08-29,7,C,D,B,B,D,E,A,E,C,B,A,C,D,B,D,B,B,D,C,B,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
